,_c0,id,price,sales,prev_price,prev_sales,PriceElasticty,SalesRevenue
2131,2131,2132,2285.73,45582,2283.11,45585.0,0.057383660570231816,104188144.86
2132,2132,2133,2286.83,45580,2285.73,45582.0,0.09119748858675918,104233711.39999999
2133,2133,2134,2289.54,45576,2286.83,45580.0,0.07410142687147954,104348075.03999999
2134,2134,2135,2290.61,45574,2289.54,45576.0,0.09392241401406326,104392260.14
2135,2135,2136,2290.72,45573,2290.61,45574.0,0.4569371953611036,104394982.55999999
2136,2136,2137,2290.85,45572,2290.72,45573.0,0.386667904479857,104398616.2
2137,2137,2138,2291.01,45570,2290.85,45572.0,0.6283957999592867,104401325.7
2138,2138,2139,2291.85,45569,2291.01,45570.0,0.05986225122381992,104437312.64999999
2139,2139,2140,2292.57,45567,2291.85,45569.0,0.1397307320926472,104465537.19000001
2140,2140,2141,2292.9,45566,2292.57,45567.0,0.15247345787329178,104478281.4
2141,2141,2142,2293.22,45564,2292.9,45566.0,0.31453143860447785,104488276.08
2142,2142,2143,2293.3,45563,2293.22,45564.0,0.6291384551200659,104489627.9
2143,2143,2144,2293.79,45562,2293.3,45563.0,0.10273150247757999,104509659.98
2144,2144,2145,2293.84,45561,2293.79,45562.0,1.0069093423138635,104509644.24000001
2145,2145,2146,2294.87,45559,2293.84,45561.0,0.09778442169508969,104551982.33
2146,2146,2147,2296.47,45556,2294.87,45559.0,0.09448238489821094,104617987.32
2147,2147,2148,2297.81,45554,2296.47,45556.0,0.07526214826426807,104674436.74
2148,2148,2149,2300.37,45550,2297.81,45554.0,0.07886213832543196,104781853.5
2149,2149,2150,2300.54,45549,2300.37,45550.0,0.2970853299221358,104787296.46
2150,2150,2151,2302.32,45546,2300.54,45549.0,0.08515976961943328,104861466.72000001
2151,2151,2152,2302.45,45545,2302.32,45546.0,0.38885628319374976,104865085.24999999
2152,2152,2153,2303.99,45543,2302.45,45545.0,0.06567703331272781,104930616.57
2153,2153,2154,2304.15,45541,2303.99,45543.0,0.6324025075742026,104933295.15
2154,2154,2155,2304.53,45540,2304.15,45541.0,0.13315735733198375,104948296.2
2155,2155,2156,2305.34,45538,2304.53,45540.0,0.12497414371998908,104980572.92
2156,2156,2157,2305.38,45537,2305.34,45538.0,1.265638210267415,104980089.06
2157,2157,2158,2305.75,45536,2305.38,45537.0,0.1368409244618843,104994632.0
2158,2158,2159,2306.37,45534,2305.75,45536.0,0.16336671188772947,105018251.58
2159,2159,2160,2306.43,45533,2306.37,45534.0,0.844213600975874,105018677.19
2160,2160,2161,2308.54,45530,2306.43,45533.0,0.07205526635822178,105107826.2
2161,2161,2162,2309.56,45528,2308.54,45530.0,0.09944319048535931,105149647.67999999
2162,2162,2163,2311.98,45525,2309.56,45528.0,0.06292139543103077,105252889.5
2163,2163,2164,2313.01,45522,2311.98,45525.0,0.14795484376411694,105292841.22000001
2164,2164,2165,2313.14,45521,2313.01,45522.0,0.3908677133976674,105296445.94
2165,2165,2166,2313.97,45520,2313.14,45521.0,0.0612342936182785,105331914.39999999
2166,2166,2167,2314.34,45518,2313.97,45520.0,0.2748071342941246,105344128.12
2167,2167,2168,2315.76,45516,2314.34,45518.0,0.0716355164623489,105404132.16000001
2168,2168,2169,2317.2,45513,2315.76,45516.0,0.10603214360261765,105462723.6
2169,2169,2170,2318.85,45511,2317.2,45513.0,0.0617359657393021,105533182.35
2170,2170,2171,2318.97,45510,2318.85,45511.0,0.42461080410053886,105536324.69999999
2171,2171,2172,2321.85,45506,2318.97,45510.0,0.07081813454044442,105658106.1
2172,2172,2173,2322.07,45504,2321.85,45506.0,0.4638770964224336,105663473.28
2173,2173,2174,2323.47,45502,2322.07,45504.0,0.07292360629285366,105722531.94
2174,2174,2175,2324.11,45500,2323.47,45502.0,0.1595974539020304,105747005.0
2175,2175,2176,2325.48,45498,2324.11,45500.0,0.07459199793113878,105804689.04
2176,2176,2177,2326.47,45496,2325.48,45498.0,0.10328020295712749,105845079.11999999
2177,2177,2178,2326.83,45495,2326.47,45496.0,0.1420561740537939,105859130.85
2178,2178,2179,2327.45,45493,2326.83,45495.0,0.16500864346524316,105882682.85
2179,2179,2180,2327.5,45492,2327.45,45493.0,1.0232345991060208,105882630.0
2180,2180,2181,2327.98,45491,2327.5,45492.0,0.10660141638181087,105902138.18
2181,2181,2182,2329.67,45488,2327.98,45491.0,0.09087830984599767,105972028.96000001
2182,2182,2183,2331.09,45485,2329.67,45488.0,0.10823734576563952,106029628.65
2183,2183,2184,2333.4,45482,2331.09,45485.0,0.06659315159100952,106127698.8
2184,2184,2185,2333.59,45481,2333.4,45482.0,0.27003402771622353,106134006.79
2185,2185,2186,2335.26,45478,2333.59,45481.0,0.09220809033325333,106202954.28000002
2186,2186,2187,2338.04,45474,2335.26,45478.0,0.07393100384676664,106320030.96
2187,2187,2188,2339.1,45472,2338.04,45474.0,0.09703332145262729,106363555.2
2188,2188,2189,2339.78,45471,2339.1,45472.0,0.07565954369605134,106392136.38000001
2189,2189,2190,2340.52,45469,2339.78,45471.0,0.1390967611553023,106421103.88
2190,2190,2191,2340.54,45468,2340.52,45469.0,2.5737928455987427,106419672.72
2191,2191,2192,2341.13,45466,2340.54,45468.0,0.17452292648081308,106441816.58
2192,2192,2193,2344.06,45462,2341.13,45466.0,0.0703431706682865,106565655.72
2193,2193,2194,2344.63,45461,2344.06,45462.0,0.09046964937169033,106589224.43
2194,2194,2195,2345.53,45459,2344.63,45461.0,0.11463459940361553,106625448.27000001
2195,2195,2196,2346.19,45457,2345.53,45459.0,0.15637878187927834,106650758.83
2196,2196,2197,2346.87,45456,2346.19,45457.0,0.07591388276188303,106679322.72
2197,2197,2198,2346.91,45455,2346.87,45456.0,1.2907623939909,106678794.05
2198,2198,2199,2349.38,45451,2346.91,45455.0,0.08366145177680118,106781670.38000001
2199,2199,2200,2350.23,45449,2349.38,45451.0,0.12164912961885727,106815603.27
2200,2200,2201,2350.69,45448,2350.23,45449.0,0.1124282573060389,106834159.12
2201,2201,2202,2351.69,45446,2350.69,45448.0,0.10346953594296653,106874903.74000001
2202,2202,2203,2353.99,45443,2351.69,45446.0,0.06753120265666471,106972367.57
2203,2203,2204,2355.08,45440,2353.99,45443.0,0.14260910312450428,107014835.2
2204,2204,2205,2356.94,45438,2355.08,45440.0,0.05575263729442399,107094639.72
2205,2205,2206,2358.35,45435,2356.94,45438.0,0.11040168053101199,107151632.25
2206,2206,2207,2358.53,45434,2358.35,45435.0,0.2883809537779278,107157452.02000001
2207,2207,2208,2358.59,45433,2358.53,45434.0,0.8652059236767824,107157819.47000001
2208,2208,2209,2360.26,45430,2358.59,45433.0,0.09329403660350004,107226611.80000001
2209,2209,2210,2360.33,45429,2360.26,45430.0,0.7422159609975939,107227431.57
2210,2210,2211,2360.37,45428,2360.33,45429.0,1.2989367907822988,107226888.36
2211,2211,2212,2360.43,45427,2360.37,45428.0,0.8659952671847619,107227253.61
2212,2212,2213,2360.45,45426,2360.43,45427.0,2.598087019693512,107225801.69999999
2213,2213,2214,2360.49,45425,2360.45,45426.0,1.2990886176278447,107225258.24999999
2214,2214,2215,2361.72,45423,2360.49,45425.0,0.084519089511077,107276407.55999999
2215,2215,2216,2364.62,45419,2361.72,45423.0,0.07176294726197363,107398675.78
2216,2216,2217,2365.01,45417,2364.62,45419.0,0.2670143205391305,107411659.17000002
2217,2217,2218,2367.56,45414,2365.01,45417.0,0.0612976782350222,107520369.84
2218,2218,2219,2367.88,45413,2367.56,45414.0,0.16292787387002136,107532534.44
2219,2219,2220,2368.87,45411,2367.88,45413.0,0.10535972781637043,107572755.57
2220,2220,2221,2368.92,45410,2368.87,45411.0,1.043324781709685,107572657.2
2221,2221,2222,2368.95,45409,2368.92,45410.0,1.738942291825946,107571650.55
2222,2222,2223,2371.97,45405,2368.95,45409.0,0.0691453326404589,107699297.85
2223,2223,2224,2373.41,45402,2371.97,45405.0,0.1088705532980162,107757560.82
2224,2224,2225,2373.73,45401,2373.41,45402.0,0.16337359448468014,107769715.73
2225,2225,2226,2374.85,45399,2373.73,45401.0,0.09338774386407456,107815815.14999999
2226,2226,2227,2376.07,45396,2374.85,45399.0,0.12866997261888855,107864073.72000001
2227,2227,2228,2376.27,45395,2376.07,45396.0,0.2617186725558878,107870776.65
2228,2228,2229,2376.53,45394,2376.27,45395.0,0.2013459780368178,107880202.82000001
2229,2229,2230,2377.65,45392,2376.53,45394.0,0.09351229421780859,107926288.8
2230,2230,2231,2379.48,45389,2377.65,45392.0,0.08590535211654547,108002217.72
2231,2231,2232,2380.31,45387,2379.48,45389.0,0.1263480820258318,108035129.97
2232,2232,2233,2380.92,45386,2380.31,45387.0,0.0859869683933062,108060435.12
2233,2233,2234,2381.12,45384,2380.92,45386.0,0.5246270794320074,108064750.08
2234,2234,2235,2381.57,45383,2381.12,45384.0,0.11660356247919552,108082791.31
2235,2235,2236,2383.08,45380,2381.57,45383.0,0.10429571579808529,108144170.39999999
2236,2236,2237,2383.42,45379,2383.08,45380.0,0.15446531635488298,108157216.18
2237,2237,2238,2384.27,45377,2383.42,45379.0,0.12360718980175703,108191019.79
2238,2238,2239,2384.94,45376,2384.27,45377.0,0.0784351358147526,108219037.44
2239,2239,2240,2385.01,45374,2384.94,45376.0,1.5017552144789754,108217443.74000001
2240,2240,2241,2387.88,45371,2385.01,45374.0,0.05497915723944646,108340503.48
2241,2241,2242,2388.0,45370,2387.88,45371.0,0.43859997134741957,108343560.0
2242,2242,2243,2388.85,45368,2388.0,45370.0,0.12386923955591629,108377346.8
2243,2243,2244,2388.91,45367,2388.85,45368.0,0.8776032769428087,108377679.97
2244,2244,2245,2390.59,45364,2388.91,45367.0,0.09406731358157575,108446724.76
2245,2245,2246,2392.11,45361,2390.59,45364.0,0.1040456266044015,108508501.71000001
2246,2246,2247,2393.75,45359,2392.11,45361.0,0.06433437647869043,108578106.25
2247,2247,2248,2394.16,45357,2393.75,45359.0,0.25745908700332526,108591915.11999999
2248,2248,2249,2395.37,45355,2394.16,45357.0,0.08727156839664495,108642006.35
2249,2249,2250,2395.76,45354,2395.37,45355.0,0.13543252288018176,108657299.04
2250,2250,2251,2396.5,45352,2395.76,45354.0,0.14279159100895064,108686068.0
2251,2251,2252,2398.93,45349,2396.5,45352.0,0.06527253228319074,108789076.57
2252,2252,2253,2399.3,45347,2398.93,45349.0,0.2859704769598896,108801057.10000001
2253,2253,2254,2400.65,45345,2399.3,45347.0,0.07840864725706256,108857474.25
2254,2254,2255,2400.68,45344,2400.65,45345.0,1.7647601510071993,108856433.91999999
2255,2255,2256,2401.14,45342,2400.68,45344.0,0.2302172139124883,108872489.88
2256,2256,2257,2403.01,45339,2401.14,45342.0,0.08499236348703211,108950070.39000002
2257,2257,2258,2408.35,45333,2403.01,45339.0,0.059621740690736134,109177730.55
2258,2258,2259,2408.67,45332,2408.35,45333.0,0.1660308553465207,109189828.44
2259,2259,2260,2408.8,45331,2408.67,45332.0,0.4087385321292085,109193312.80000001
2260,2260,2261,2412.68,45326,2408.8,45331.0,0.06853577134342594,109357133.67999999
2261,2261,2262,2413.35,45324,2412.68,45326.0,0.15891957751231078,109382675.39999999
2262,2262,2263,2413.67,45323,2413.35,45324.0,0.1664085684026199,109394765.41
2263,2263,2264,2413.71,45322,2413.67,45323.0,1.3313972088930417,109394164.62
2264,2264,2265,2414.87,45320,2413.71,45322.0,0.09184636185251349,109441908.39999999
2265,2265,2266,2414.96,45319,2414.87,45320.0,0.59207160027903,109443572.24
2266,2266,2267,2415.36,45317,2414.96,45319.0,0.2664680700824673,109456869.12
2267,2267,2268,2416.21,45315,2415.36,45317.0,0.12543472504194123,109490556.15
2268,2268,2269,2416.42,45314,2416.21,45315.0,0.25392008970108715,109497655.88000001
2269,2269,2270,2416.85,45313,2416.42,45314.0,0.12402664537833047,109514724.05
2270,2270,2271,2417.22,45311,2416.85,45313.0,0.2883354090319983,109526655.41999999
2271,2271,2272,2417.31,45310,2417.22,45311.0,0.5927654737854707,109528316.1
2272,2272,2273,2418.28,45308,2417.31,45310.0,0.11002547683452733,109567430.24000001
2273,2273,2274,2419.8,45306,2418.28,45308.0,0.07025288296336307,109631458.80000001
2274,2274,2275,2420.67,45304,2419.8,45306.0,0.12280672377641219,109666033.68
2275,2275,2276,2420.87,45303,2420.67,45304.0,0.26717251426514527,109672673.61
2276,2276,2277,2422.08,45300,2420.87,45303.0,0.13252667184956807,109720224.0
2277,2277,2278,2422.53,45299,2422.08,45300.0,0.1188291261492232,109738186.47000001
2278,2278,2279,2423.09,45297,2422.53,45299.0,0.1910215209754007,109758707.73
2279,2279,2280,2425.48,45294,2423.09,45297.0,0.06718185172597098,109859691.12
2280,2280,2281,2425.77,45293,2425.48,45294.0,0.18466720694872515,109870400.61
2281,2281,2282,2426.41,45291,2425.77,45293.0,0.16739228230154352,109894535.30999999
2282,2282,2283,2426.57,45290,2426.41,45291.0,0.33485085172322426,109899355.30000001
2283,2283,2284,2428.11,45287,2426.57,45290.0,0.10441026785132049,109961817.57000001
2284,2284,2285,2428.25,45286,2428.11,45287.0,0.38298704596642785,109965729.5
2285,2285,2286,2429.55,45284,2428.25,45286.0,0.08251671040672867,110019742.2
2286,2286,2287,2430.84,45282,2429.55,45284.0,0.08320438544369009,110073296.88000001
2287,2287,2288,2434.33,45277,2430.84,45282.0,0.07696813782311693,110219159.41
2288,2288,2289,2436.01,45274,2434.33,45277.0,0.09604571693613775,110287916.74000001
2289,2289,2290,2440.15,45269,2436.01,45274.0,0.06504182681824155,110463150.35000001
2290,2290,2291,2441.1,45267,2440.15,45269.0,0.11350529943310564,110501273.7
2291,2291,2292,2441.68,45266,2441.1,45267.0,0.0929891443661163,110525086.88
2292,2292,2293,2441.71,45265,2441.68,45266.0,1.7980544417446067,110524003.15
2293,2293,2294,2442.31,45263,2441.71,45265.0,0.17983459997646184,110546277.53
2294,2294,2295,2447.21,45257,2442.31,45263.0,0.066141928269318,110753382.97
2295,2295,2296,2447.21,45256,2447.21,45257.0,,110750935.76
2296,2296,2297,2447.26,45255,2447.21,45256.0,1.081519373331903,110750751.30000001
2297,2297,2298,2447.38,45254,2447.26,45255.0,0.45065868219407756,110753734.52000001
2298,2298,2299,2448.33,45252,2447.38,45254.0,0.1138792775588228,110791829.16
2299,2299,2300,2448.98,45251,2448.33,45252.0,0.08324942904568933,110818793.98
2300,2300,2301,2449.07,45249,2448.98,45251.0,1.2027133210539178,110817968.43
2301,2301,2302,2449.65,45248,2449.07,45249.0,0.09332982270703229,110841763.2
2302,2302,2303,2449.95,45247,2449.65,45248.0,0.18047405934045918,110852887.64999999
2303,2303,2304,2455.1,45240,2449.95,45247.0,0.07367973578997057,111068724.0
2304,2304,2305,2456.25,45238,2455.1,45240.0,0.09440392427848637,111115837.5
2305,2305,2306,2457.0,45237,2456.25,45238.0,0.07240674219397623,111147309.0
2306,2306,2307,2460.5,45232,2457.0,45237.0,0.07765090804584995,111293336.0
2307,2307,2308,2462.11,45229,2460.5,45232.0,0.10139800817358398,111358773.19000001
2308,2308,2309,2465.88,45225,2462.11,45229.0,0.057804371335425306,111519423.0
2309,2309,2310,2465.95,45224,2465.88,45225.0,0.7789440932017736,111520122.8
2310,2310,2311,2467.01,45221,2465.95,45224.0,0.15436129744225266,111560659.21000001
2311,2311,2312,2467.15,45220,2467.01,45221.0,0.38969051646965486,111564523.0
2312,2312,2313,2467.48,45219,2467.15,45220.0,0.16534265352809674,111576978.12
2313,2313,2314,2470.98,45215,2467.48,45219.0,0.06240964997361928,111725360.7
2314,2314,2315,2472.15,45212,2470.98,45215.0,0.14016490990181604,111770845.8
2315,2315,2316,2472.53,45211,2472.15,45212.0,0.14390493336286064,111785553.83000001
2316,2316,2317,2473.3,45209,2472.53,45211.0,0.14207378553762434,111815419.7
2317,2317,2318,2476.56,45205,2473.3,45209.0,0.06717375464818698,111952894.8
2318,2318,2319,2477.1,45203,2476.56,45205.0,0.2029343519256053,111972351.3
2319,2319,2320,2477.26,45202,2477.1,45203.0,0.3425114761345076,111977106.52000001
2320,2320,2321,2479.11,45199,2477.26,45202.0,0.0889078301872452,112053292.89
2321,2321,2322,2479.35,45198,2479.11,45199.0,0.2285501731254222,112061661.3
2322,2322,2323,2479.55,45197,2479.35,45198.0,0.2742906134185096,112068221.35000001
2323,2323,2324,2481.27,45194,2479.55,45197.0,0.09572405464323683,112138516.38
2324,2324,2325,2481.87,45193,2481.27,45194.0,0.09151647913971314,112163150.91
2325,2325,2326,2481.99,45192,2481.87,45193.0,0.4576589035795499,112166092.07999998
2326,2326,2327,2482.04,45190,2481.99,45192.0,2.19691088932838,112163387.6
2327,2327,2328,2483.51,45188,2482.04,45190.0,0.07475104937191446,112224849.88000001
2328,2328,2329,2483.61,45187,2483.51,45188.0,0.5496121715081072,112226885.07000001
2329,2329,2330,2485.42,45184,2483.61,45187.0,0.09113500266642065,112301217.28
2330,2330,2331,2485.95,45183,2485.42,45184.0,0.10379832678113605,112322678.85
2331,2331,2332,2486.29,45181,2485.95,45183.0,0.32367392532670947,112333068.49
2332,2332,2333,2486.32,45180,2486.29,45181.0,1.8343496272237043,112331937.60000001
2333,2333,2334,2486.42,45179,2486.32,45180.0,0.5503314556385664,112333969.18
2334,2334,2335,2486.9,45178,2486.42,45179.0,0.11466829723577521,112353168.2
2335,2335,2336,2488.47,45175,2486.9,45178.0,0.10522148056094187,112416632.24999999
2336,2336,2337,2489.17,45173,2488.47,45175.0,0.1574116590452808,112443276.41
2337,2337,2338,2489.81,45172,2489.17,45173.0,0.08611053461731746,112469697.32
2338,2338,2339,2489.88,45171,2489.81,45172.0,0.7874260160860521,112470369.48
2339,2339,2340,2489.97,45170,2489.88,45171.0,0.6124756939468988,112471944.89999999
2340,2340,2341,2490.86,45168,2489.97,45170.0,0.12389998012453525,112507164.48
2341,2341,2342,2491.37,45166,2490.86,45168.0,0.21628796314515195,112525217.42
2342,2342,2343,2491.48,45165,2491.37,45166.0,0.5014738723537205,112527694.2
2343,2343,2344,2491.55,45164,2491.48,45165.0,0.7880762862090402,112528364.2
2344,2344,2345,2491.62,45163,2491.55,45164.0,0.788115877394786,112529034.06
2345,2345,2346,2491.73,45162,2491.62,45163.0,0.5015575069817811,112531510.26
2346,2346,2347,2492.08,45160,2491.73,45162.0,0.3153042922623689,112542332.8
2347,2347,2348,2492.76,45159,2492.08,45160.0,0.0811639528650715,112570548.84
2348,2348,2349,2493.76,45157,2492.76,45159.0,0.1104238451658621,112610720.32000001
2349,2349,2350,2493.88,45156,2493.76,45157.0,0.4602179826459587,112613645.28
2350,2350,2351,2494.06,45154,2493.88,45156.0,0.6136812706854831,112616785.24
2351,2351,2352,2494.15,45153,2494.06,45154.0,0.6137348772018331,112618354.95
2352,2352,2353,2494.32,45152,2494.15,45153.0,0.32494259649474594,112623536.64
2353,2353,2354,2494.65,45151,2494.32,45152.0,0.1674151568507607,112635942.15
2354,2354,2355,2496.41,45148,2494.65,45151.0,0.0942146495128936,112707918.67999999
2355,2355,2356,2497.34,45146,2496.41,45148.0,0.1189364444129687,112744911.64
2356,2356,2357,2498.94,45144,2497.34,45146.0,0.06916989699856414,112812147.36
2357,2357,2358,2498.97,45143,2498.94,45144.0,1.8451936602325272,112811002.71
2358,2358,2359,2499.04,45141,2498.97,45143.0,1.581678766048821,112809164.64
2359,2359,2360,2499.26,45140,2499.04,45141.0,0.2516536752419574,112816596.4
2360,2360,2361,2499.36,45139,2499.26,45140.0,0.553685796254339,112818611.04
2361,2361,2362,2500.48,45137,2499.36,45139.0,0.09889988163284355,112864165.76
2362,2362,2363,2501.99,45135,2500.48,45137.0,0.07339804235500748,112927318.64999999
2363,2363,2364,2502.34,45133,2501.99,45135.0,0.31679190220833187,112938111.22000001
2364,2364,2365,2503.04,45131,2502.34,45133.0,0.1584362061762101,112964698.24
2365,2365,2366,2505.58,45128,2503.04,45131.0,0.0655413079403263,113071814.24
2366,2366,2367,2506.2,45126,2505.58,45128.0,0.17912815230424534,113094781.19999999
2367,2367,2368,2507.11,45124,2506.2,45126.0,0.12208602477850405,113130831.64
2368,2368,2369,2507.42,45123,2507.11,45124.0,0.17924034290125215,113142312.66
